person_id,name_transcribed,name_normalized,stratum,outcome,candidate_ids,proposed_facts,evidence_for,evidence_against,source_ids,source_urls_tiers,queries,access_date,notes
pearsons_hiram,Hiram Pearsons,Hiram Pearsons,established_profile,corroborated,,,PEARSONS HIRAM matches Hiram Pearsons: the residents layer holds exactly one person of the surname and the forename agrees in full. PEARSONS H matches Hiram Pearsons: the residents layer holds exactly one person of the surname and the forename agrees as an initial only. one resident of the surname 'Pearsons' agrees with the entry's forenames; 1 bearer(s) of the surname were considered.,"Refused twice over. No candidate reaches 'Pearson' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Pearson' at all. And if it were, a heading against Hiram Pearsons would still be a surname against a person, which is always a refusal here. Refused. All 1 card(s) heading 'Pearson' name Illinois and neither Chicago nor Cook County, so the lead against Hiram Pearson; Hiram Pearson; Hiram Pearsons stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Refused twice over. No candidate reaches 'Pearson' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Pearson' at all. And if it were, a heading against Hiram Pearsons would still be a surname against a person, which is always a refusal here. Ruled on the card 'Pearson | ""•amaeTajteyaa. mm ... j , , , ,U, L 1 1 ,„ L' against Hiram P",chicago_democrat_1833_1835;chicago_voter_lists_1833_1835_irad;fergus_chicago_directory_1839;fergus_chicago_directory_1843;fergus_historical_series_26_29;isa_public_domain_land_tract_sales;norris_directory_1844,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,"FERGUS 26-29, AS PRINTED: ""Pearsons, Hiram, speculator, bds Tremont House [died, Almeda, Cal., August 11, 1868, aged 57]"". The 1843 directory prints the exact name with a death date and age that put birth about 1811. Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply."
galusha_ezra,Ezra Galusha,Ezra Galusha,letter_list_only_present,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
folliott_jonathan,Jonathan Folliott,Jonathan Folliott,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
peck_philip,Philip F. W. Peck,Philip F. W. Peck,established_profile,corroborated,,,"one resident of the surname 'Peck' agrees with the entry's forenames; 1 bearer(s) of the surname were considered. Surname 'Peck' folds to the same string as the 1837 entry's, and the given name of both begins P.","The surname 'Peck' is in Fergus's death notices and no entry under it carries the initial 'P' of 'Philip F. W. Peck'. A surname-only agreement is a refusal, here as everywhere: the list prints eleven Smiths. 'Dr Lewis Peck' at printed page 231 line 18 (33S7-9YYJ-38) is NOT 'Philip F. W. Peck': The surname 'peck' is carried by 1 person(s) of 1835 (Philip F. W. Peck) and none of their given names is 'dr'. 'Ebenezer Peck' at printed page 210 line 9 (33S7-9YYJ-9RG) is NOT 'Philip F. W. Peck': The surname 'peck' is carried by 1 person(s) of 1835 (Philip F. W. Peck) and none of their given names is 'ebenezer'.",chicago_democrat_1833_1835;chicago_voter_lists_1833_1835_irad;fergus_chicago_directory_1839;fergus_historical_series_26_29,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,"FERGUS 26-29, AS PRINTED: ""Peck, Phili[p] F[e]rdinand W[h]eeler, ca[p]italist, res 248 Clark, n.-w. cor Jackson [died October 23, 1871, aged 62]"". The 1843 directory resolves the initials F. W. to Ferdinand Wheeler and gives a death date and age that put birth about 1809. Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply."
gooding_caroline,Caroline Miss Gooding,Caroline Miss Gooding,letter_list_only_present,no_corroboration,,,,"The surname 'Gooding' is in Fergus's death notices and no entry under it carries the initial 'C' of 'Caroline Miss Gooding'. A surname-only agreement is a refusal, here as everywhere: the list prints eleven Smiths.",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
kinsey_joshua,Joshua Kinsey,Joshua Kinsey,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
morris_b_s,B. S. Morris,B. S. Morris,established_profile,corroborated,,,"The surname folds equal but no forename agrees initial for initial: 'Ann Morris' against 'B. S. Morris', 'Potily Morris'. A surname-only agreement is always a refusal. NOT THE SCENE YEAR: this reading is dated 1837-10-31 and under the ladder ratified 2026-09-03 it may date and corroborate and may never mint or promote, whatever it reaches. Surname 'Morris' folds to the same string as the register entry's, and the given name of both begins B. Surname 'Morris' folds to the same string as the 1844 entry's, and the given name of both begins B.","'Mrs Mary Morris' at printed page 229 line 30 (33S7-9YYJ-9M5) is NOT 'B. S. Morris': The surname 'morris' is carried by 1 person(s) of 1835 (B. S. Morris) and none of their given names is 'mrs'. L3 given_name_conflict Refused. All 1 card(s) heading 'Morris' name Illinois and neither Chicago nor Cook County, so the lead against B. S. Morris stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed.",chicago_democrat_1833_1835;fergus_chicago_directory_1839;fergus_chicago_directory_1843;fergus_historical_series_26_29;norris_directory_1844;st_cyr_register_ichr_v4,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,"FERGUS 26-29, AS PRINTED: ""Morris, Buckner Smith, attorney, 59 Clark, res Indiana, bet Cass and Rush [Chicago's 2d mayor, died December 16, 1879, aged 79]"". The 1843 directory resolves the initials B. S. to Buckner Smith, prints the trade the 1835 record carries, and gives a death date and age that put birth about 1800. Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply."
hail_aifred,Aifred Hail,Aifred Hail,letter_list_only_present,no_corroboration,,,,"Refused twice over. No candidate reaches 'Hale,or Haile' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Hale,or Haile' at all. And if it were, a heading against Aifred Hail would still be a surname against a person, which is always a refusal here. Refused twice over. No candidate reaches 'Hale,or Haile' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Hale,or Haile' at all. And if it were, a heading against Aifred Hail would still be a surname against a person, which is always a refusal here. Ruled on the card 'Hale,or Haile | .—.Boone Co., III. (Kett 4- Co., fob.) igyy, 37",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
albyn_lucius_b,Lucius B. Albyn,Lucius B. Albyn,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
hoit_thomas,Thomas Hoit,Thomas Hoit,established_profile,candidate_identity,cand_thomas_hoit_fergus_1843_carpenter,,,"The surname 'Hoit' is in Fergus's death notices and no entry under it carries the initial 'T' of 'Thomas Hoit'. A surname-only agreement is a refusal, here as everywhere: the list prints eleven Smiths.",chicago_democrat_1833_1835;fergus_historical_series_26_29,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
lorenzo_maccoy,maccoy Lorenzo,maccoy Lorenzo,letter_list_only_present,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
mvaughton_angus,Angus M'Vaughton,Angus M'Vaughton,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
boyer_j_k,J. K. Boyer,J. K. Boyer,established_profile,corroborated,,,"one resident of the surname 'Boyer' agrees with the entry's forenames; 1 bearer(s) of the surname were considered. Surname 'Boyer' folds to the same string as the 1839 entry's, and the given name of both begins J. Surname 'Boyer' folds to the same string as the 1843 entry's, and the given name of both begins J.","BOYER JOHN K is refused against J. K. Boyer: the surname agrees and the forename does not. Refused. All 4 card(s) heading 'Boyer' name Illinois and neither Chicago nor Cook County, so the lead against J. K. Boyer stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Refused. All 4 card(s) heading 'Boyer' name Illinois and neither Chicago nor Cook County, so the lead against J. K. Boyer stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Ruled on the card 'Boyer | i _ _ Illinois. (Moses/ !.) 1ÜS8-9?. 2v. S.^ Ma' against J. K. Boyer; John K. Boyer.",chicago_democrat_1833_1835;chicago_voter_lists_1833_1835_irad;fergus_chicago_directory_1839;fergus_chicago_directory_1843,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
mary_nelson,Nelson mary Miss,Nelson mary Miss,letter_list_only_present,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
cutler_morris,Morris Cutler,Morris Cutler,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
fell_j_w,J. W. Fell,J. W. Fell,established_profile,no_corroboration,,,,"Refused. All 1 card(s) heading 'Fell' name Illinois and neither Chicago nor Cook County, so the lead against J. W. Fell stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Refused. All 1 card(s) heading 'Fell' name Illinois and neither Chicago nor Cook County, so the lead against J. W. Fell stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Ruled on the card ""Fell | DuPage Co., III. (Blar.rhard, R.) 1882! P ' -"" against J. W. Fell. A raw text sweep over-reports this surname because 'fell' is also an English verb; every apparent hit in the book corpus was the verb. The Newberry index lead heading 'Fell' is refused in the repository as locality_absent — its card names Illinois and neither Chicago nor Cook County.",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
oakley_benjamin_w,Benjamin W. Oakley,Benjamin W. Oakley,letter_list_only_present,no_corroboration,,,,"Refused. All 1 card(s) heading 'Benjamin' name Illinois and neither Chicago nor Cook County, so the lead against Mabbet Benjamin F.; Oakley Benjamin W. stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Refused. All 1 card(s) heading 'Benjamin' name Illinois and neither Chicago nor Cook County, so the lead against Mabbet Benjamin F.; Oakley Benjamin W. stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Ruled on the card 'Benjamin | —^Illinois. Soc. Sons Am. Rev, 1896: 26B.' against Mabbet Benjamin F.; Oakley Benjamin W..",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
chauncy_orange,Orange Chauncy,Orange Chauncy,letter_list_only_uncertain,no_corroboration,,,,"Refused twice over. No candidate reaches 'Cancy, or Chancy' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Cancy, or Chancy' at all. And if it were, a heading against Orange Chauncy would still be a surname against a person, which is always a refusal here. Refused twice over. No candidate reaches 'Cancy, or Chancy' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Cancy, or Chancy' at all. And if it were, a heading against Orange Chauncy would still be a surname against a person, which is always a refusal here. Ruled on the card 'Cancy, or Chancy | Cook C»., III. (Andross, A. T.) 138 Refused twice over. No candidate reaches 'Cancy, or Chancy' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Cancy, or Chancy' at all. And if it were, a heading against Orange Chauncy would still be a surname against a person, which is always a refusal here. Ruled on the card 'Cancy, or Chancy | •— rnrjland. IftobnU. C. Ed. C.woda",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
porter_eliza_chappel,Eliza Chappel Porter,Eliza Chappel Porter,established_profile,candidate_identity,,,,"The surname 'Porter' is in Fergus's death notices and no entry under it carries the initial 'E' of 'Eliza Chappel Porter'. A surname-only agreement is a refusal, here as everywhere: the list prints eleven Smiths. 'Millard Porter' at printed page 229 line 20 (33S7-9YYJ-9M5) is NOT 'Eliza Chappel Porter': The surname 'porter' is carried by 2 person(s) of 1835 (Rev. Jeremiah Porter, Eliza Chappel Porter) and none of their given names is 'millard'. L3 given_name_conflict",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,"Repository lead retained as a candidate: Plausible, insufficient - and answerable without acquiring anything. 1 of the 8 card(s) heading 'Porter/i Porter/porter' name Chicago or Cook County, the heading is the surname of Rev. Jeremiah Porter; Eliza Chappel Porter exactly, and the cards under it cite andreas_history_of_chicago, which this project already holds. Read it there. No card here gives a forename, so this mints nobody. Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply."
harriet_paddock,Paddock Harriet Miss.,Paddock Harriet Miss.,letter_list_only_present,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
ostrander_catherine,Catherine Ostrander,Catherine Ostrander,letter_list_only_uncertain,no_corroboration,,,,OSTRANDER CATHRINE is refused against Catherine Ostrander: the surname agrees and the forename does not.,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
porter_jeremiah,Rev. Jeremiah Porter,Rev. Jeremiah Porter,established_profile,corroborated_enrichment,,,"Surname 'Porter' folds to the same string as the entry's, and the given name of both begins J.","'Millard Porter' at printed page 229 line 20 (33S7-9YYJ-9M5) is NOT 'Rev. Jeremiah Porter': The surname 'porter' is carried by 2 person(s) of 1835 (Rev. Jeremiah Porter, Eliza Chappel Porter) and none of their given names is 'millard'. The surname 'Porter' is in Norris 1844 and no entry under it carries the initial 'J' of 'Rev. Jeremiah Porter'. A surname-only agreement is a refusal. The surname 'Porter' is in Fergus 1839 and no entry under it carries the initial 'J' of 'Rev. Jeremiah Porter'. A surname-only agreement is a refusal.",chicago_democrat_1833_1835;fergus_1843_old_settler_death_notices,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
win_payne,Payne Win.,Payne Win.,letter_list_only_present,no_corroboration,,,,"Refused. 1 of the 1 card(s) heading 'Win' do name Chicago or Cook County and the heading is the surname of Payne Win. exactly, but the index files every family of a surname under one heading and gives no forename, so 'Win' against Payne Win. is a surname against a person. It waits on moses_illinois_historical_and_statistical, moses_kirkland_history_of_chicago, which this project does not hold. Refused. 1 of the 1 card(s) heading 'Win' do name Chicago or Cook County and the heading is the surname of Payne Win. exactly, but the index files every family of a surname under one heading and gives no forename, so 'Win' against Payne Win. is a surname against a person. It waits on moses_illinois_historical_and_statistical, moses_kirkland_history_of_chicago, which this project does not hold. Rul",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
howley_pierce,Pierce Howley,Pierce Howley,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
robinson_alexander,Alexander Robinson (Che-che-pin-qua),Alexander Robinson (Che-che-pin-qua),established_profile,corroborated,,,Surname and given name both agree between the 1830 reading 'Alexander Robinson' and the town person 'Alexander Robinson (Che-che-pin-qua)' in household hh_robinson_alexander. The 1830 line is carried as EARLIER EVIDENCE for that person and grades nothing on its own.,,census_1830_peoria_county_chicago_precinct;chicago_democrat_1833_1835;fergus_historical_series_26_29,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,"FERGUS 26-29, AS PRINTED: ""Robinson, Alex. (Indian chief), died, on his Reservation, April 22, 1872, aged 83"". The volume's obituary list gives a death date and age that put birth about 1789, and names the reservation. Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply."
preston_stephen_ii,Stephen II. Preston,Stephen II. Preston,letter_list_only_present,no_corroboration,,,,The surname 'Preston' is in Norris 1844 and no entry under it carries the initial 'S' of 'Stephen II. Preston'. A surname-only agreement is a refusal. The surname 'Preston' is in Fergus 1839 and no entry under it carries the initial 'S' of 'Stephen II. Preston'. A surname-only agreement is a refusal.,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
westover_roy_k,Roy K. Westover,Roy K. Westover,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
robinson_catherine,Catherine Chevalier Robinson,Catherine Chevalier Robinson,established_profile,no_corroboration,,,,"The surname 'Robinson' is in Fergus's death notices and no entry under it carries the initial 'C' of 'Catherine Chevalier Robinson'. A surname-only agreement is a refusal, here as everywhere: the list prints eleven Smiths. 'James Robinson' at printed page 221 line 27 (33S7-9YYJ-2T) is NOT 'Catherine Chevalier Robinson': The surname 'robinson' is carried by 1 person(s) of 1835 (Catherine Chevalier Robinson) and none of their given names is 'james'. 'John Robinson' at printed page 207 line 20 (33SQ-GYYJ-93G) is NOT 'Catherine Chevalier Robinson': The surname 'robinson' is carried by 1 person(s) of 1835 (Catherine Chevalier Robinson) and none of their given names is 'john'. The 1840 census heads 'James Robinson' and 'John Robinson' are both refused against her in the repository on a given-name conflict; she is the only Robinson woman the 1835 layer holds.",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
saunders_william_s,William S. Saunders,William S. Saunders,letter_list_only_present,no_corroboration,,,,The surname 'Saunders' is in Fergus 1839 and no entry under it carries the initial 'W' of 'William S. Saunders'. A surname-only agreement is a refusal.,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
stephens_s,Mrs. S. Stephens,Mrs. S. Stephens,letter_list_only_uncertain,no_corroboration,,,,The surname 'Stephens' is in Norris 1844 and no entry under it carries the initial 'S' of 'Mrs. S. Stephens'. A surname-only agreement is a refusal. The surname 'Stephens' is in Fergus 1843 and no entry under it carries the initial 'S' of 'Mrs. S. Stephens'. A surname-only agreement is a refusal.,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
snow_george_w,George W. Snow,George W. Snow,established_profile,corroborated,,,"one resident of the surname 'Snow' agrees with the entry's forenames; 1 bearer(s) of the surname were considered. Surname 'Snow' folds to the same string as the 1837 entry's, and the given name of both begins G.","Surname 'Snow' folds to the same string as the 1843 entry's, and the given name of both begins G. CONTESTED: 2 residents of 1835 meet this one 1843 entry on that rule, and at most one of them is the person printed. The match is not made. Surname 'Snow' folds to the same string as the 1844 entry's, and the given name of both begins G. CONTESTED: 2 residents of 1835 meet this one 1844 entry on that rule, and at most one of them is the man printed. The match is not made. The surname 'Snow' is in Fergus 1839 and no entry under it carries the initial 'G' of 'George W. Snow'. A surname-only agreement is a refusal.",chicago_democrat_1833_1835;chicago_voter_lists_1833_1835_irad;fergus_chicago_directory_1839;fergus_historical_series_26_29,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,"FERGUS 26-29, AS PRINTED: ""Snow, George W[a]shington, lumber merchant, S. Water, res 344-6 State, s.-w. cor Jackson [died, en route to Philadelphia, at Altoona Pa., July 20, 1870, aged 72-10-13]"". The 1843 directory resolves the initial W. to Washington and gives a death date and an age to the day that put birth about October 1797. Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply."
helen_soren,Soren Helen Miss,Soren Helen Miss,letter_list_only_present,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
stuart_samuel,Samuel Stuart,Samuel Stuart,letter_list_only_uncertain,no_corroboration,,,,"The surname 'Stuart' is in Fergus's death notices and no entry under it carries the initial 'S' of 'Samuel Stuart'. A surname-only agreement is a refusal, here as everywhere: the list prints eleven Smiths. 'R. S. Stuart' at printed page 232 line 28 (33S7-9YYJ-W6) is NOT 'Samuel Stuart': The head is written 'R. S. Stuart' — a surname and initials only — and 1 person(s) of 1835 carry the surname 'stuart'. A surname and a letter is not an identity. L4 initial_only",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
spring_giles,Giles Spring,Giles Spring,established_profile,corroborated,,,"one resident of the surname 'Spring' agrees with the entry's forenames; 1 bearer(s) of the surname were considered. Surname 'Spring' folds to the same string as the 1844 entry's, and the given name of both begins G. Surname 'Spring' folds to the same string as the 1843 entry's, and the given name of both begins G.","The surname 'Spring' is in Fergus's death notices and no entry under it carries the initial 'G' of 'Giles Spring'. A surname-only agreement is a refusal, here as everywhere: the list prints eleven Smiths. The surname 'Spring' stands on an 1844 advertising card and no proprietor under it carries the initial 'G' of 'Giles Spring'. A surname-only agreement is a refusal.",chicago_democrat_1833_1835;chicago_voter_lists_1833_1835_irad;fergus_chicago_directory_1839;fergus_chicago_directory_1843;fergus_historical_series_26_29;norris_directory_1844,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,"FERGUS 26-29, AS PRINTED: ""Spring, Giles (S[pring] & Goodrich), res 62 Adams near State [died May 14, 1851]"". The 1843 directory prints the exact name, the firm Spring & Goodrich, attorneys, 124 Lake, and a death date of 14 May 1851. Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply."
starkweather_robt,Rob't. Starkweather,Rob't. Starkweather,letter_list_only_present,no_corroboration,,,,"The surname 'Starkweather' is in Norris 1844 and no entry under it carries the initial 'R' of ""Rob't. Starkweather"". A surname-only agreement is a refusal. The surname 'Starkweather' is in Fergus 1839 and no entry under it carries the initial 'R' of ""Rob't. Starkweather"". A surname-only agreement is a refusal. The surname 'Starkweather' is in Fergus 1843 and no entry under it carries the initial 'R' of ""Rob't. Starkweather"". A surname-only agreement is a refusal.",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
renwick_theophilus,Theophilus Renwick,Theophilus Renwick,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
taylor_augustine,Augustine Deodat Taylor,Augustine Deodat Taylor,established_profile,corroborated,,,"The surname folds equal but no forename agrees initial for initial: 'Louisa M. Taylor' against 'Anson H. Taylor', 'Charles H. Taylor', 'Anson N Taylor', 'Anson W Taylor', 'Augustine Deodat Taylor', 'E D Taylor', 'Edmund D Taylor', 'William Taylor', 'William H Taylor'. A surname-only agreement is always a refusal. NOT THE SCENE YEAR: this reading is dated 1838-05-31 and under the ladder ratified 20 Surname 'Taylor' folds to the same string as the 1843 entry's, and the given name of both begins A. Surname 'Taylor' folds to the same string as the 1839 entry's, and the given name of both begins A.","'Ezra Taylor' at printed page 231 line 17 (33S7-9YYJ-38) is NOT 'Augustine Deodat Taylor': The surname 'taylor' is carried by 3 person(s) of 1835 (Anson H. Taylor, Charles H. Taylor, Augustine Deodat Taylor) and none of their given names is 'ezra'. 'Dennis H. Taylor' at printed page 225 line 23 (33S7-9YYJ-9HY) is NOT 'Augustine Deodat Taylor': The surname 'taylor' is carried by 3 person(s) of 1835 (Anson H. Taylor, Charles H. Taylor, Augustine Deodat Taylor) and none of their given names is 'dennis'. L3 given_name_conflict",chicago_democrat_1833_1835;fergus_chicago_directory_1839;fergus_chicago_directory_1843;st_cyr_register_ichr_v4,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
sunny_miches,Miches! Sunny,Miches! Sunny,letter_list_only_present,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
conter_willard,Willard Conter,Willard Conter,letter_list_only_uncertain,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
temple_children_four,The four Temple children,The four Temple children,established_profile,no_corroboration,,,,The four Temple children are a household inference from Dr John Taylor Temple's record and carry no forenames; no later volume prints a Temple child of this household.,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
vyekoff_henry_s,Henry S. Vyekoff,Henry S. Vyekoff,letter_list_only_present,no_corroboration,,,,,chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
loring_wm,Wm. Loring,Wm. Loring,letter_list_only_uncertain,no_corroboration,,,,"Refused. All 1 card(s) heading 'Urin,or Loring' name Illinois and neither Chicago nor Cook County, so the lead against Wm. Loring stands on a surname with the locality actively absent - the one thing beyond the name that a card could have contributed. Refused twice over. No candidate reaches 'Urin,or Loring' by an exact surname key - every one of them came through the OCR similarity window, so the heading is not certainly 'Urin,or Loring' at all. And if it were, a heading against Rufus Lo[?]rin would still be a surname against a person, which is always a refusal here. Ruled on the card 'Urin,or Loring | 1 I I .' against Rufus Lo[?]rin; Wm. Lori The surname 'Loring' is in Norris 1844 and no entry under it carries the initial 'W' of 'Wm. Loring'. A surname-only agreement is a refusal.",chicago_democrat_1833_1835,,exact name; justified initial and OCR variants; surname with forename initial,2026-09-05,Research only. Later-volume readings are recorded here and NOT promoted: T-0513 consolidates and T-0514/T-0515 apply.
