ticket,person_id,person_name,query,date_searched,result,result_summary,sources_returned
T-0462,blood_amos,Amos Blood,"""Amos Blood"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,boardman_elect,Elect Boardman,"""Elect Boardman"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,boardman_elect,Elect Boardman,"""Elect Boardman"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,boardman_elect,Elect Boardman,"""Elect Boardman"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,bostwick_e_b,E. B. Bostwick,"""E. B. Bostwick"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,bostwick_e_b,E. B. Bostwick,"""E. B. Bostwick"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,bostwick_e_b,E. B. Bostwick,"""E. B. Bostwick"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,bradstreet_j_p,J. P Bradstreet,"""J. P Bradstreet"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,bradstreet_j_p,J. P Bradstreet,"""J. P Bradstreet"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,bradstreet_j_p,J. P Bradstreet,"""J. P Bradstreet"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,brooks_gardner,Gardner Brooks,"""Gardner Brooks"" Chicago 1835",2026-09-01,found,"A Des Plaines history places Gardner Brooks among settlers along the river in 1833. Exact uncommon name, Cook County and chronology are useful, but no record links him to this letter.",desplaines_gardner_brooks
T-0462,brooks_gardner,Gardner Brooks,"""Gardner Brooks"" Illinois 1834 1835",2026-09-01,found,"A Des Plaines history places Gardner Brooks among settlers along the river in 1833. Exact uncommon name, Cook County and chronology are useful, but no record links him to this letter.",desplaines_gardner_brooks
T-0462,brooks_gardner,Gardner Brooks,"""Gardner Brooks"" genealogy occupation migration",2026-09-01,found,"A Des Plaines history places Gardner Brooks among settlers along the river in 1833. Exact uncommon name, Cook County and chronology are useful, but no record links him to this letter.",desplaines_gardner_brooks
T-0462,brush_matthias,Matthias Brush,"""Matthias Brush"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,brush_matthias,Matthias Brush,"""Matthias Brush"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,brush_matthias,Matthias Brush,"""Matthias Brush"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,burdick_paul,Paul Burdick,"""Paul Burdick"" Chicago 1835",2026-09-01,found,"Milwaukee history says Paul Burdick occupied a frame house raised there in March 1835. Exact name and date make a regional candidate, while Milwaukee residence conflicts with physical Chicago presence.",buck_pioneer_milwaukee
T-0462,burdick_paul,Paul Burdick,"""Paul Burdick"" Illinois 1834 1835",2026-09-01,found,"Milwaukee history says Paul Burdick occupied a frame house raised there in March 1835. Exact name and date make a regional candidate, while Milwaukee residence conflicts with physical Chicago presence.",buck_pioneer_milwaukee
T-0462,burdick_paul,Paul Burdick,"""Paul Burdick"" genealogy occupation migration",2026-09-01,found,"Milwaukee history says Paul Burdick occupied a frame house raised there in March 1835. Exact name and date make a regional candidate, while Milwaukee residence conflicts with physical Chicago presence.",buck_pioneer_milwaukee
T-0462,case_nehemiah,Nehemiah Case,"""Nehemiah Case"" Chicago 1835",2026-09-01,found,"A Buffalo directory supplies a competing Nehemiah Case, but wrong geography and no migration bridge make it a rejected match rather than a Chicago identity.",buffalo_nehemiah_case
T-0462,case_nehemiah,Nehemiah Case,"""Nehemiah Case"" Illinois 1834 1835",2026-09-01,found,"A Buffalo directory supplies a competing Nehemiah Case, but wrong geography and no migration bridge make it a rejected match rather than a Chicago identity.",buffalo_nehemiah_case
T-0462,case_nehemiah,Nehemiah Case,"""Nehemiah Case"" genealogy occupation migration",2026-09-01,found,"A Buffalo directory supplies a competing Nehemiah Case, but wrong geography and no migration bridge make it a rejected match rather than a Chicago identity.",buffalo_nehemiah_case
T-0462,chamberlain_l_c,L. C Chamberlain,"""L. C Chamberlain"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,chamberlain_l_c,L. C Chamberlain,"""L. C Chamberlain"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,chamberlain_l_c,L. C Chamberlain,"""L. C Chamberlain"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,cooley_edward_v,Edward V Cooley,"""Edward V Cooley"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,cooley_edward_v,Edward V Cooley,"""Edward V Cooley"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,cooley_edward_v,Edward V Cooley,"""Edward V Cooley"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,cook_rowland_i,Rowland I!. Cook,"""Rowland I!. Cook"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,cook_rowland_i,Rowland I!. Cook,"""Rowland I!. Cook"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,cook_rowland_i,Rowland I!. Cook,"""Rowland I!. Cook"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,covell_thomas_r,Thomas R. Covell,"""Thomas R. Covell"" Chicago 1835",2026-09-01,found,"A county history says Thomas R. Covell moved to Salt Creek, Cook County, about 1833 after work as trader and mill builder. Exact middle initial and migration make a high-confidence candidate, not town residence.",lasalle_thomas_covell
T-0462,covell_thomas_r,Thomas R. Covell,"""Thomas R. Covell"" Illinois 1834 1835",2026-09-01,found,"A county history says Thomas R. Covell moved to Salt Creek, Cook County, about 1833 after work as trader and mill builder. Exact middle initial and migration make a high-confidence candidate, not town residence.",lasalle_thomas_covell
T-0462,covell_thomas_r,Thomas R. Covell,"""Thomas R. Covell"" genealogy occupation migration",2026-09-01,found,"A county history says Thomas R. Covell moved to Salt Creek, Cook County, about 1833 after work as trader and mill builder. Exact middle initial and migration make a high-confidence candidate, not town residence.",lasalle_thomas_covell
T-0462,curtis_liman,Liman Curtis,"""Liman Curtis"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,curtis_liman,Liman Curtis,"""Liman Curtis"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,curtis_liman,Liman Curtis,"""Liman Curtis"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,davenport_dennis,Dennis Davenport,"""Dennis Davenport"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,davenport_dennis,Dennis Davenport,"""Dennis Davenport"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,davenport_dennis,Dennis Davenport,"""Dennis Davenport"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,dow_albert_f,Albert F. Dow,"""Albert F. Dow"" Chicago 1835",2026-09-01,found,An exact-name Albert F. Dow later served as Ottawa canal toll collector and eventually Chicago collector. The regional trajectory is compatible but lacks a link to 1835.,im_canal_albert_dow
T-0462,dow_albert_f,Albert F. Dow,"""Albert F. Dow"" Illinois 1834 1835",2026-09-01,found,An exact-name Albert F. Dow later served as Ottawa canal toll collector and eventually Chicago collector. The regional trajectory is compatible but lacks a link to 1835.,im_canal_albert_dow
T-0462,dow_albert_f,Albert F. Dow,"""Albert F. Dow"" genealogy occupation migration",2026-09-01,found,An exact-name Albert F. Dow later served as Ottawa canal toll collector and eventually Chicago collector. The regional trajectory is compatible but lacks a link to 1835.,im_canal_albert_dow
T-0462,fairchilds_ransom,Ransom Fairchilds,"""Ransom Fairchilds"" Chicago 1835",2026-09-01,found,"Ransom Fairchild of Connecticut and Michigan is a possible regional candidate, but the printed plural may be possessive OCR and no Chicago bridge exists.",
T-0462,fairchilds_ransom,Ransom Fairchilds,"""Ransom Fairchilds"" Illinois 1834 1835",2026-09-01,found,"Ransom Fairchild of Connecticut and Michigan is a possible regional candidate, but the printed plural may be possessive OCR and no Chicago bridge exists.",
T-0462,fairchilds_ransom,Ransom Fairchilds,"""Ransom Fairchilds"" genealogy occupation migration",2026-09-01,found,"Ransom Fairchild of Connecticut and Michigan is a possible regional candidate, but the printed plural may be possessive OCR and no Chicago bridge exists.",
T-0462,felch_alaneon,Alaneon Felch,"""Alaneon Felch"" Chicago 1835",2026-09-01,found,"Wisconsin Historical Society catalogs Alson Felch, later a Racine farmer. Alaneon-to-Alson cannot be asserted without scan confirmation or a Chicago-linked record.",whs_alson_felch
T-0462,felch_alaneon,Alaneon Felch,"""Alaneon Felch"" Illinois 1834 1835",2026-09-01,found,"Wisconsin Historical Society catalogs Alson Felch, later a Racine farmer. Alaneon-to-Alson cannot be asserted without scan confirmation or a Chicago-linked record.",whs_alson_felch
T-0462,felch_alaneon,Alaneon Felch,"""Alaneon Felch"" genealogy occupation migration",2026-09-01,found,"Wisconsin Historical Society catalogs Alson Felch, later a Racine farmer. Alaneon-to-Alson cannot be asserted without scan confirmation or a Chicago-linked record.",whs_alson_felch
T-0462,ford_ebenezer,Ebenezer Ford,"""Ebenezer Ford"" Chicago 1835",2026-09-01,found,A church history places Ebenezer Ford among Fort Dearborn garrison charter members in June 1833. This is a strong identity candidate; the resident record also omits his 20 May 1835 return before the 1 July return.,first_presbyterian_chicago_1833_1913
T-0462,ford_ebenezer,Ebenezer Ford,"""Ebenezer Ford"" Illinois 1834 1835",2026-09-01,found,A church history places Ebenezer Ford among Fort Dearborn garrison charter members in June 1833. This is a strong identity candidate; the resident record also omits his 20 May 1835 return before the 1 July return.,first_presbyterian_chicago_1833_1913
T-0462,ford_ebenezer,Ebenezer Ford,"""Ebenezer Ford"" genealogy occupation migration",2026-09-01,found,A church history places Ebenezer Ford among Fort Dearborn garrison charter members in June 1833. This is a strong identity candidate; the resident record also omits his 20 May 1835 return before the 1 July return.,first_presbyterian_chicago_1833_1913
T-0462,galusha_ezra,Ezra Galusha,"""Ezra Galusha"" Chicago 1835",2026-09-01,found,"Warrenville Historical Society says Ezra Galusha brought his family to Warrenville in 1834. The two Chicago letters fit postal routing, not bodily presence in town.",warrenville_ezra_galusha
T-0462,galusha_ezra,Ezra Galusha,"""Ezra Galusha"" Illinois 1834 1835",2026-09-01,found,"Warrenville Historical Society says Ezra Galusha brought his family to Warrenville in 1834. The two Chicago letters fit postal routing, not bodily presence in town.",warrenville_ezra_galusha
T-0462,galusha_ezra,Ezra Galusha,"""Ezra Galusha"" genealogy occupation migration",2026-09-01,found,"Warrenville Historical Society says Ezra Galusha brought his family to Warrenville in 1834. The two Chicago letters fit postal routing, not bodily presence in town.",warrenville_ezra_galusha
T-0462,parcel_aaron,Aaron Parcel,"""Aaron Parcel"" Chicago 1835",2026-09-01,found,"Aaron Parcel and Aron Parcell are reciprocal duplicate candidates: one-letter spelling variants occur in returns ten months apart, but no external discriminator was found.",
T-0462,parcel_aaron,Aaron Parcel,"""Aaron Parcel"" Illinois 1834 1835",2026-09-01,found,"Aaron Parcel and Aron Parcell are reciprocal duplicate candidates: one-letter spelling variants occur in returns ten months apart, but no external discriminator was found.",
T-0462,parcel_aaron,Aaron Parcel,"""Aaron Parcel"" genealogy occupation migration",2026-09-01,found,"Aaron Parcel and Aron Parcell are reciprocal duplicate candidates: one-letter spelling variants occur in returns ten months apart, but no external discriminator was found.",
T-0462,parcell_aron,Aron Parcell,"""Aron Parcell"" Chicago 1835",2026-09-01,found,Aron Parcell and Aaron Parcel are reciprocal duplicate candidates. The spelling and shared post-office context are suggestive but insufficient to merge.,
T-0462,parcell_aron,Aron Parcell,"""Aron Parcell"" Illinois 1834 1835",2026-09-01,found,Aron Parcell and Aaron Parcel are reciprocal duplicate candidates. The spelling and shared post-office context are suggestive but insufficient to merge.,
T-0462,parcell_aron,Aron Parcell,"""Aron Parcell"" genealogy occupation migration",2026-09-01,found,Aron Parcell and Aaron Parcel are reciprocal duplicate candidates. The spelling and shared post-office context are suggestive but insufficient to merge.,
T-0462,murray_alonzo,Alonzo Murray,"""Alonzo Murray"" Chicago 1835",2026-09-01,found,Alonzo Murray and Alonzo Murry are strong duplicate candidates from one-letter variants in consecutive-year Chicago returns; no independent identity record resolves them.,
T-0462,murray_alonzo,Alonzo Murray,"""Alonzo Murray"" Illinois 1834 1835",2026-09-01,found,Alonzo Murray and Alonzo Murry are strong duplicate candidates from one-letter variants in consecutive-year Chicago returns; no independent identity record resolves them.,
T-0462,murray_alonzo,Alonzo Murray,"""Alonzo Murray"" genealogy occupation migration",2026-09-01,found,Alonzo Murray and Alonzo Murry are strong duplicate candidates from one-letter variants in consecutive-year Chicago returns; no independent identity record resolves them.,
T-0462,murry_alonzo,Alonzo Murry,"""Alonzo Murry"" Chicago 1835",2026-09-01,found,Alonzo Murry and Alonzo Murray are strong duplicate candidates but remain separate until a record or scan links the spellings.,
T-0462,murry_alonzo,Alonzo Murry,"""Alonzo Murry"" Illinois 1834 1835",2026-09-01,found,Alonzo Murry and Alonzo Murray are strong duplicate candidates but remain separate until a record or scan links the spellings.,
T-0462,murry_alonzo,Alonzo Murry,"""Alonzo Murry"" genealogy occupation migration",2026-09-01,found,Alonzo Murry and Alonzo Murray are strong duplicate candidates but remain separate until a record or scan links the spellings.,
T-0462,foster_caleb,Caleb Foster,"""Caleb Foster"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,foster_caleb,Caleb Foster,"""Caleb Foster"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,foster_caleb,Caleb Foster,"""Caleb Foster"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,house_chester,Chester House,"""Chester House"" Chicago 1835",2026-09-01,found,"A contemporary 1835 letter and local histories place distinctive-name Chester House at House's Grove from 1833. He is probably the recipient, but as a hinterland resident, not proof of Chicago residence; sources conflict on spouse name.",talcott_chester_house_1835
T-0462,house_chester,Chester House,"""Chester House"" Illinois 1834 1835",2026-09-01,found,"A contemporary 1835 letter and local histories place distinctive-name Chester House at House's Grove from 1833. He is probably the recipient, but as a hinterland resident, not proof of Chicago residence; sources conflict on spouse name.",talcott_chester_house_1835
T-0462,house_chester,Chester House,"""Chester House"" genealogy occupation migration",2026-09-01,found,"A contemporary 1835 letter and local histories place distinctive-name Chester House at House's Grove from 1833. He is probably the recipient, but as a hinterland resident, not proof of Chicago residence; sources conflict on spouse name.",talcott_chester_house_1835
T-0462,tuller_elam,Elam Tuller,"""Elam Tuller"" Chicago 1835",2026-09-01,found,"A county biography says Elam Tuller's family reached Chicago in July 1833 and identifies his Connecticut origin and farmer, mechanic and steam-engine manufacturing background. Two letter returns support the chronology.",whiteside_elam_tuller
T-0462,tuller_elam,Elam Tuller,"""Elam Tuller"" Illinois 1834 1835",2026-09-01,found,"A county biography says Elam Tuller's family reached Chicago in July 1833 and identifies his Connecticut origin and farmer, mechanic and steam-engine manufacturing background. Two letter returns support the chronology.",whiteside_elam_tuller
T-0462,tuller_elam,Elam Tuller,"""Elam Tuller"" genealogy occupation migration",2026-09-01,found,"A county biography says Elam Tuller's family reached Chicago in July 1833 and identifies his Connecticut origin and farmer, mechanic and steam-engine manufacturing background. Two letter returns support the chronology.",whiteside_elam_tuller
T-0462,ingersall_david,David Ingersall,"""David Ingersall"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,ingersall_david,David Ingersall,"""David Ingersall"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,ingersall_david,David Ingersall,"""David Ingersall"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,filer_elihu_d,Elihu D. Filer,"""Elihu D. Filer"" Chicago 1835",2026-09-01,found,"Racine histories identify exact-name Elihu D. Filer as an early settler and carpenter, but no record bridges the Chicago letter to the Racine man. Reprinted OCR variants are not separate people.",whs_elihu_filer_house
T-0462,filer_elihu_d,Elihu D. Filer,"""Elihu D. Filer"" Illinois 1834 1835",2026-09-01,found,"Racine histories identify exact-name Elihu D. Filer as an early settler and carpenter, but no record bridges the Chicago letter to the Racine man. Reprinted OCR variants are not separate people.",whs_elihu_filer_house
T-0462,filer_elihu_d,Elihu D. Filer,"""Elihu D. Filer"" genealogy occupation migration",2026-09-01,found,"Racine histories identify exact-name Elihu D. Filer as an early settler and carpenter, but no record bridges the Chicago letter to the Racine man. Reprinted OCR variants are not separate people.",whs_elihu_filer_house
T-0462,drake_charles_c,Charles C. Drake,"""Charles C. Drake"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,drake_charles_c,Charles C. Drake,"""Charles C. Drake"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,drake_charles_c,Charles C. Drake,"""Charles C. Drake"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,miner_amanda,Amanda Miner,"""Amanda Miner"" Chicago 1835",2026-09-01,found,"Kaneville history names Amos and Amanda Miner as first permanent settlers in 1836. Exact name, adjacent county and chronology support a candidate, but spouse and New York origin are not imported.",kaneville_amanda_miner
T-0462,miner_amanda,Amanda Miner,"""Amanda Miner"" Illinois 1834 1835",2026-09-01,found,"Kaneville history names Amos and Amanda Miner as first permanent settlers in 1836. Exact name, adjacent county and chronology support a candidate, but spouse and New York origin are not imported.",kaneville_amanda_miner
T-0462,miner_amanda,Amanda Miner,"""Amanda Miner"" genealogy occupation migration",2026-09-01,found,"Kaneville history names Amos and Amanda Miner as first permanent settlers in 1836. Exact name, adjacent county and chronology support a candidate, but spouse and New York origin are not imported.",kaneville_amanda_miner
T-0462,wear_amy_c,Amy C. Wear,"""Amy C. Wear"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,wear_amy_c,Amy C. Wear,"""Amy C. Wear"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,wear_amy_c,Amy C. Wear,"""Amy C. Wear"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,vann_angeline,Angeline Vann,"""Angeline Vann"" Chicago 1835",2026-09-01,found,A later Missouri genealogy names an Angeline Vann born in 1834. The chronology makes her an impossible adult Chicago resident and the match is explicitly rejected.,
T-0462,vann_angeline,Angeline Vann,"""Angeline Vann"" Illinois 1834 1835",2026-09-01,found,A later Missouri genealogy names an Angeline Vann born in 1834. The chronology makes her an impossible adult Chicago resident and the match is explicitly rejected.,
T-0462,vann_angeline,Angeline Vann,"""Angeline Vann"" genealogy occupation migration",2026-09-01,found,A later Missouri genealogy names an Angeline Vann born in 1834. The chronology makes her an impossible adult Chicago resident and the match is explicitly rejected.,
T-0462,knox_archibald,Archibald Knox,"""Archibald Knox"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,knox_archibald,Archibald Knox,"""Archibald Knox"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,knox_archibald,Archibald Knox,"""Archibald Knox"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,brundage_asa,Asa Brundage,"""Asa Brundage"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,brundage_asa,Asa Brundage,"""Asa Brundage"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,brundage_asa,Asa Brundage,"""Asa Brundage"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,abbott_constant,Constant Abbott,"""Constant Abbott"" Chicago 1835",2026-09-01,found,"Dr. Constant Abbott is a strong regional candidate documented in DuPage and Ottawa by 1836, but no source supplies a dated Chicago migration or links him to this return.",dupage_constant_abbott
T-0462,abbott_constant,Constant Abbott,"""Constant Abbott"" Illinois 1834 1835",2026-09-01,found,"Dr. Constant Abbott is a strong regional candidate documented in DuPage and Ottawa by 1836, but no source supplies a dated Chicago migration or links him to this return.",dupage_constant_abbott
T-0462,abbott_constant,Constant Abbott,"""Constant Abbott"" genealogy occupation migration",2026-09-01,found,"Dr. Constant Abbott is a strong regional candidate documented in DuPage and Ottawa by 1836, but no source supplies a dated Chicago migration or links him to this return.",dupage_constant_abbott
T-0462,dunn_dangerfield,Dangerfield Dunn,"""Dangerfield Dunn"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,dunn_dangerfield,Dangerfield Dunn,"""Dangerfield Dunn"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,dunn_dangerfield,Dangerfield Dunn,"""Dangerfield Dunn"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,frame_david_p,David P. Frame,"""David P. Frame"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,frame_david_p,David P. Frame,"""David P. Frame"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,frame_david_p,David P. Frame,"""David P. Frame"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,griswold_eben,Eben Griswold,"""Eben Griswold"" Chicago 1835",2026-09-01,found,"A Berrien County history names an Eben Griswold as a constable, but multiple exact-name candidates and no dated Chicago bridge prevent identification.",berrien_eben_griswold
T-0462,griswold_eben,Eben Griswold,"""Eben Griswold"" Illinois 1834 1835",2026-09-01,found,"A Berrien County history names an Eben Griswold as a constable, but multiple exact-name candidates and no dated Chicago bridge prevent identification.",berrien_eben_griswold
T-0462,griswold_eben,Eben Griswold,"""Eben Griswold"" genealogy occupation migration",2026-09-01,found,"A Berrien County history names an Eben Griswold as a constable, but multiple exact-name candidates and no dated Chicago bridge prevent identification.",berrien_eben_griswold
T-0462,sen_elijah_wentworth,Elijah Wentworth sen.,"""Elijah Wentworth sen."" Chicago 1835",2026-09-01,found,"Cited local history and Wau-Bun identify Elijah Wentworth Sr. as a Wolf Point tavern keeper who later operated at Sand Ridge. Exact senior designation, occupation and chronology resolve him, but downtown scene-date presence is not proved.",nwchicago_elijah_wentworth; kinzie_waubun_1856
