ticket,person_id,person_name,query,date_searched,result,result_summary,sources_returned
T-0463,beeson_william,William Beeson,"""William Beeson"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,beeson_william,William Beeson,"""William Beeson"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,benton_datas_e,Datas E Benton,"""Datas E Benton"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,benton_datas_e,Datas E Benton,"""Datas E Benton"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,benton_datas_e,Datas E Benton,"""Datas E Benton"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bishop_j_e,J. E. Bishop,"""J. E. Bishop"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bishop_j_e,J. E. Bishop,"""J. E. Bishop"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bishop_j_e,J. E. Bishop,"""J. E. Bishop"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,blair_william_g,William G Blair,"""William G Blair"" Chicago 1835",2026-09-01,found,"A county history lists William G. Blair among early Winnebago County settlers. Matching initials and region make a lead, but the common name and absent Chicago-letter bridge prevent identification.",rockford_first_settlers_1835
T-0463,blair_william_g,William G Blair,"""William G Blair"" Illinois 1834 1835",2026-09-01,found,"A county history lists William G. Blair among early Winnebago County settlers. Matching initials and region make a lead, but the common name and absent Chicago-letter bridge prevent identification.",rockford_first_settlers_1835
T-0463,blair_william_g,William G Blair,"""William G Blair"" genealogy occupation migration",2026-09-01,found,"A county history lists William G. Blair among early Winnebago County settlers. Matching initials and region make a lead, but the common name and absent Chicago-letter bridge prevent identification.",rockford_first_settlers_1835
T-0463,bly_rouse,Rouse Bly,"""Rouse Bly"" Chicago 1835",2026-09-01,found,"Rouse Bly of Huron County, Ohio is an exact uncommon-name candidate. Ohio residence supplies competing geography, so the identity is retained as a rejected or transit lead rather than imported.",ohio_firelands_rouse_bly
T-0463,bly_rouse,Rouse Bly,"""Rouse Bly"" Illinois 1834 1835",2026-09-01,found,"Rouse Bly of Huron County, Ohio is an exact uncommon-name candidate. Ohio residence supplies competing geography, so the identity is retained as a rejected or transit lead rather than imported.",ohio_firelands_rouse_bly
T-0463,bly_rouse,Rouse Bly,"""Rouse Bly"" genealogy occupation migration",2026-09-01,found,"Rouse Bly of Huron County, Ohio is an exact uncommon-name candidate. Ohio residence supplies competing geography, so the identity is retained as a rejected or transit lead rather than imported.",ohio_firelands_rouse_bly
T-0463,bullen_jeduthnn,Jeduthnn Bullen,"""Jeduthnn Bullen"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bullen_jeduthnn,Jeduthnn Bullen,"""Jeduthnn Bullen"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bullen_jeduthnn,Jeduthnn Bullen,"""Jeduthnn Bullen"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bullock_stephen,Stephen Bullock,"""Stephen Bullock"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bullock_stephen,Stephen Bullock,"""Stephen Bullock"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bullock_stephen,Stephen Bullock,"""Stephen Bullock"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,burbee_jonathan,Jonathan Burbee,"""Jonathan Burbee"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,burbee_jonathan,Jonathan Burbee,"""Jonathan Burbee"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,burbee_jonathan,Jonathan Burbee,"""Jonathan Burbee"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,butterfield_ben,Ben Butterfield,"""Ben Butterfield"" Chicago 1835",2026-09-01,found,"A historical marker places Ben Butterfield at Lockport and on a Danville-to-Chicago route from 1830-31. This is a strong regional candidate, but postal reachability does not establish town residence.",hmdb_butterfield_trail
T-0463,butterfield_ben,Ben Butterfield,"""Ben Butterfield"" Illinois 1834 1835",2026-09-01,found,"A historical marker places Ben Butterfield at Lockport and on a Danville-to-Chicago route from 1830-31. This is a strong regional candidate, but postal reachability does not establish town residence.",hmdb_butterfield_trail
T-0463,butterfield_ben,Ben Butterfield,"""Ben Butterfield"" genealogy occupation migration",2026-09-01,found,"A historical marker places Ben Butterfield at Lockport and on a Danville-to-Chicago route from 1830-31. This is a strong regional candidate, but postal reachability does not establish town residence.",hmdb_butterfield_trail
T-0463,chadwick_joseph,Joseph Chadwick,"""Joseph Chadwick"" Chicago 1835",2026-09-01,found,"Joseph M. Chadwick, a military engineer who lived in Illinois before reaching Texas in December 1835, is a possible candidate. The missing middle initial and absent Chicago bridge keep the identity unasserted.",tsaha_joseph_chadwick
T-0463,chadwick_joseph,Joseph Chadwick,"""Joseph Chadwick"" Illinois 1834 1835",2026-09-01,found,"Joseph M. Chadwick, a military engineer who lived in Illinois before reaching Texas in December 1835, is a possible candidate. The missing middle initial and absent Chicago bridge keep the identity unasserted.",tsaha_joseph_chadwick
T-0463,chadwick_joseph,Joseph Chadwick,"""Joseph Chadwick"" genealogy occupation migration",2026-09-01,found,"Joseph M. Chadwick, a military engineer who lived in Illinois before reaching Texas in December 1835, is a possible candidate. The missing middle initial and absent Chicago bridge keep the identity unasserted.",tsaha_joseph_chadwick
T-0463,chambers_john,John Chambers,"""John Chambers"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chambers_john,John Chambers,"""John Chambers"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chambers_john,John Chambers,"""John Chambers"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chanpagne_batist,Batist Chanpagne,"""Batist Chanpagne"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chanpagne_batist,Batist Chanpagne,"""Batist Chanpagne"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chanpagne_batist,Batist Chanpagne,"""Batist Chanpagne"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chase_peter,Peter Chase,"""Peter Chase"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chase_peter,Peter Chase,"""Peter Chase"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chase_peter,Peter Chase,"""Peter Chase"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,clark_erastus,Erastus Clark,"""Erastus Clark"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,clark_erastus,Erastus Clark,"""Erastus Clark"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,clark_erastus,Erastus Clark,"""Erastus Clark"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,comstock_h_h,H. H. Comstock,"""H. H. Comstock"" Chicago 1835",2026-09-01,found,"H. H. Comstock appears in Kalamazoo County pioneer history around 1834. Exact initials and regional chronology are useful, but competing Michigan geography and no migration bridge bar a merge.",michigan_hh_comstock_history
T-0463,comstock_h_h,H. H. Comstock,"""H. H. Comstock"" Illinois 1834 1835",2026-09-01,found,"H. H. Comstock appears in Kalamazoo County pioneer history around 1834. Exact initials and regional chronology are useful, but competing Michigan geography and no migration bridge bar a merge.",michigan_hh_comstock_history
T-0463,comstock_h_h,H. H. Comstock,"""H. H. Comstock"" genealogy occupation migration",2026-09-01,found,"H. H. Comstock appears in Kalamazoo County pioneer history around 1834. Exact initials and regional chronology are useful, but competing Michigan geography and no migration bridge bar a merge.",michigan_hh_comstock_history
T-0463,reel_absolam,Absolam Reel,"""Absolam Reel"" Chicago 1835",2026-09-01,found,"A contemporary Indiana court notice names Absalom Reel in March 1834. The near-exact spelling is notable, but Indiana geography and no post-office bridge make this a competing candidate only.",indiana_absalom_reel_1834
T-0463,reel_absolam,Absolam Reel,"""Absolam Reel"" Illinois 1834 1835",2026-09-01,found,"A contemporary Indiana court notice names Absalom Reel in March 1834. The near-exact spelling is notable, but Indiana geography and no post-office bridge make this a competing candidate only.",indiana_absalom_reel_1834
T-0463,reel_absolam,Absolam Reel,"""Absolam Reel"" genealogy occupation migration",2026-09-01,found,"A contemporary Indiana court notice names Absalom Reel in March 1834. The near-exact spelling is notable, but Indiana geography and no post-office bridge make this a competing candidate only.",indiana_absalom_reel_1834
T-0463,vandorwerk_adam,Adam Vandorwerk,"""Adam Vandorwerk"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,vandorwerk_adam,Adam Vandorwerk,"""Adam Vandorwerk"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,vandorwerk_adam,Adam Vandorwerk,"""Adam Vandorwerk"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,wilkes_alexander,Alexander Wilkes,"""Alexander Wilkes"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,wilkes_alexander,Alexander Wilkes,"""Alexander Wilkes"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,wilkes_alexander,Alexander Wilkes,"""Alexander Wilkes"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,tucker_alexr_h,Alexr. H. Tucker,"""Alexr. H. Tucker"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,tucker_alexr_h,Alexr. H. Tucker,"""Alexr. H. Tucker"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,tucker_alexr_h,Alexr. H. Tucker,"""Alexr. H. Tucker"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,churchill_alfred,Alfred Churchill,"""Alfred Churchill"" Chicago 1835",2026-09-01,found,"Cook County history places an Alfred Churchill on Flag Creek and in an 1836 county political meeting. Exact name and Cook County geography are strong, but no source directly links him to the earlier letter.",goodman_history_cook_county_early
T-0463,churchill_alfred,Alfred Churchill,"""Alfred Churchill"" Illinois 1834 1835",2026-09-01,found,"Cook County history places an Alfred Churchill on Flag Creek and in an 1836 county political meeting. Exact name and Cook County geography are strong, but no source directly links him to the earlier letter.",goodman_history_cook_county_early
T-0463,churchill_alfred,Alfred Churchill,"""Alfred Churchill"" genealogy occupation migration",2026-09-01,found,"Cook County history places an Alfred Churchill on Flag Creek and in an 1836 county political meeting. Exact name and Cook County geography are strong, but no source directly links him to the earlier letter.",goodman_history_cook_county_early
T-0463,vaughn_alison_b,Alison B. Vaughn,"""Alison B. Vaughn"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,vaughn_alison_b,Alison B. Vaughn,"""Alison B. Vaughn"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,vaughn_alison_b,Alison B. Vaughn,"""Alison B. Vaughn"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,perring_almon,Almon Perring,"""Almon Perring"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,perring_almon,Almon Perring,"""Almon Perring"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,perring_almon,Almon Perring,"""Almon Perring"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,castle_alonzo,Alonzo Castle,"""Alonzo Castle"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,castle_alonzo,Alonzo Castle,"""Alonzo Castle"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,castle_alonzo,Alonzo Castle,"""Alonzo Castle"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,crandal_alva,Alva Crandal,"""Alva Crandal"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,crandal_alva,Alva Crandal,"""Alva Crandal"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,crandal_alva,Alva Crandal,"""Alva Crandal"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,dunlap_alva,Alva Dunlap,"""Alva Dunlap"" Chicago 1835",2026-09-01,found,"Local history says Alva Dunlap first traveled to Illinois in 1834 and later settled near Peoria. Exact uncommon name and date make a strong traveler candidate, not evidence of Chicago residence.",dunlap_alva_dunlap_history
T-0463,dunlap_alva,Alva Dunlap,"""Alva Dunlap"" Illinois 1834 1835",2026-09-01,found,"Local history says Alva Dunlap first traveled to Illinois in 1834 and later settled near Peoria. Exact uncommon name and date make a strong traveler candidate, not evidence of Chicago residence.",dunlap_alva_dunlap_history
T-0463,dunlap_alva,Alva Dunlap,"""Alva Dunlap"" genealogy occupation migration",2026-09-01,found,"Local history says Alva Dunlap first traveled to Illinois in 1834 and later settled near Peoria. Exact uncommon name and date make a strong traveler candidate, not evidence of Chicago residence.",dunlap_alva_dunlap_history
T-0463,rathburn_amos,Amos Rathburn,"""Amos Rathburn"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,rathburn_amos,Amos Rathburn,"""Amos Rathburn"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,rathburn_amos,Amos Rathburn,"""Amos Rathburn"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,miles_andrew,Andrew Miles,"""Andrew Miles"" Chicago 1835",2026-09-01,found,"Kane County history places an Andrew Miles or Mills on a Fox River claim in 1834. Exact or near-exact name and date are strong, while the spelling conflict and hinterland location remain unresolved.",kane_geneva_andrew_miles
T-0463,miles_andrew,Andrew Miles,"""Andrew Miles"" Illinois 1834 1835",2026-09-01,found,"Kane County history places an Andrew Miles or Mills on a Fox River claim in 1834. Exact or near-exact name and date are strong, while the spelling conflict and hinterland location remain unresolved.",kane_geneva_andrew_miles
T-0463,miles_andrew,Andrew Miles,"""Andrew Miles"" genealogy occupation migration",2026-09-01,found,"Kane County history places an Andrew Miles or Mills on a Fox River claim in 1834. Exact or near-exact name and date are strong, while the spelling conflict and hinterland location remain unresolved.",kane_geneva_andrew_miles
T-0463,heere_anthony,Anthony Heere,"""Anthony Heere"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,heere_anthony,Anthony Heere,"""Anthony Heere"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,heere_anthony,Anthony Heere,"""Anthony Heere"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,winsor_aram,Aram Winsor,"""Aram Winsor"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,winsor_aram,Aram Winsor,"""Aram Winsor"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,winsor_aram,Aram Winsor,"""Aram Winsor"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,doel_asa,Asa Doel,"""Asa Doel"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,doel_asa,Asa Doel,"""Asa Doel"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,doel_asa,Asa Doel,"""Asa Doel"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,parsalls_austin,Austin Parsalls,"""Austin Parsalls"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,parsalls_austin,Austin Parsalls,"""Austin Parsalls"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,parsalls_austin,Austin Parsalls,"""Austin Parsalls"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,paige_b_r,B. R. Paige,"""B. R. Paige"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,paige_b_r,B. R. Paige,"""B. R. Paige"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,paige_b_r,B. R. Paige,"""B. R. Paige"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bailey_bennet,Bennet Bailey,"""Bennet Bailey"" Chicago 1835",2026-09-01,found,"The 1843 Chicago directory names Bennet Bailey as a Mechanics' Institute director. Exact spelling and later Chicago civic activity make a strong candidate, but nine years and no intermediate bridge prevent a merge.",norris_chicago_directory_1843
T-0463,bailey_bennet,Bennet Bailey,"""Bennet Bailey"" Illinois 1834 1835",2026-09-01,found,"The 1843 Chicago directory names Bennet Bailey as a Mechanics' Institute director. Exact spelling and later Chicago civic activity make a strong candidate, but nine years and no intermediate bridge prevent a merge.",norris_chicago_directory_1843
T-0463,bailey_bennet,Bennet Bailey,"""Bennet Bailey"" genealogy occupation migration",2026-09-01,found,"The 1843 Chicago directory names Bennet Bailey as a Mechanics' Institute director. Exact spelling and later Chicago civic activity make a strong candidate, but nine years and no intermediate bridge prevent a merge.",norris_chicago_directory_1843
T-0463,romer_carl,Carl Romer,"""Carl Romer"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,romer_carl,Carl Romer,"""Carl Romer"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,romer_carl,Carl Romer,"""Carl Romer"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,bartlett_charles_h,Charles H. Bartlett,"""Charles H. Bartlett"" Chicago 1835",2026-09-01,found,"Chicago History Museum catalogs Charles H. Bartlett diaries beginning before his 1834 farming near Diamond Lake. Exact name, date and regional movement are strong; image-level diary review is still needed.",chm_bartlett_diaries
T-0463,bartlett_charles_h,Charles H. Bartlett,"""Charles H. Bartlett"" Illinois 1834 1835",2026-09-01,found,"Chicago History Museum catalogs Charles H. Bartlett diaries beginning before his 1834 farming near Diamond Lake. Exact name, date and regional movement are strong; image-level diary review is still needed.",chm_bartlett_diaries
T-0463,bartlett_charles_h,Charles H. Bartlett,"""Charles H. Bartlett"" genealogy occupation migration",2026-09-01,found,"Chicago History Museum catalogs Charles H. Bartlett diaries beginning before his 1834 farming near Diamond Lake. Exact name, date and regional movement are strong; image-level diary review is still needed.",chm_bartlett_diaries
T-0463,richards_charles_t,Charles T. Richards,"""Charles T. Richards"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,richards_charles_t,Charles T. Richards,"""Charles T. Richards"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,richards_charles_t,Charles T. Richards,"""Charles T. Richards"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chapman_chas_h,Chas. H. Chapman,"""Chas. H. Chapman"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chapman_chas_h,Chas. H. Chapman,"""Chas. H. Chapman"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,chapman_chas_h,Chas. H. Chapman,"""Chas. H. Chapman"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0463,albee_clark_b,Clark B. Albee,"""Clark B. Albee"" Chicago 1835",2026-09-01,found,"Grand Haven history identifies exact-name Clark B. Albee in early commerce with Chicago-linked David Carver. The network is suggestive, but Michigan geography and no direct letter evidence keep the candidate unmerged.",migenweb_clark_albee_grand_haven
