assertion_id,building_id,field_name,asserted_value,source_keys,confidence,needs_review,research_note
CHI-POSTFIRE-CHI1873-007-A01,CHI-POSTFIRE-CHI1873-007,canonical_name,Sherman House III,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-007-A02,CHI-POSTFIRE-CHI1873-007,year_completed,1873,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-007-A03,CHI-POSTFIRE-CHI1873-007,address_historical,northwest corner Clark and Randolph Streets,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-007-A04,CHI-POSTFIRE-CHI1873-007,architect_or_builder,Charles W. Cregar,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-007-A05,CHI-POSTFIRE-CHI1873-007,structural_system,stone fronts on Clark and Randolph,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-007-A06,CHI-POSTFIRE-CHI1873-007,construction_or_event_type,reconstruction,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-007-A07,CHI-POSTFIRE-CHI1873-007,predecessor_or_rebuild_of,Sherman House II destroyed in 1871 fire,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-007-A08,CHI-POSTFIRE-CHI1873-007,postfire_code_context,Masonry replacement in the post-fire business district; no direct ordinance-compliance statement located.,AND1886V3,high,false,"Opened May 1, 1873; approximately 300 rooms and capacity for 500 guests. Andreas's architecture summary gives a cost of about $650,000."
CHI-POSTFIRE-CHI1873-008-A01,CHI-POSTFIRE-CHI1873-008,canonical_name,Grand Pacific Hotel II,AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-008-A02,CHI-POSTFIRE-CHI1873-008,year_completed,1873,AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-008-A03,CHI-POSTFIRE-CHI1873-008,address_historical,"block bounded Jackson, Quincy, LaSalle and Clark Streets",AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-008-A04,CHI-POSTFIRE-CHI1873-008,architect_or_builder,W. W. Boyington; John A. Rice (operational guidance),AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-008-A05,CHI-POSTFIRE-CHI1873-008,structural_system,masonry hotel,AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-008-A06,CHI-POSTFIRE-CHI1873-008,construction_or_event_type,reconstruction,AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-008-A07,CHI-POSTFIRE-CHI1873-008,predecessor_or_rebuild_of,Grand Pacific Hotel I destroyed in 1871 fire,AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-008-A08,CHI-POSTFIRE-CHI1873-008,postfire_code_context,"Rebuilding began with urgency before plans were complete; the replacement was larger and costlier, but the source warns that 'fireproof' remained an unsettled claim.",AND1886V3,high,false,Completed and opened in June 1873. Andreas reports a cost near $1 million in its architecture list and describes the reconstruction as guided operationally by John A. Rice.
CHI-POSTFIRE-CHI1873-009-A01,CHI-POSTFIRE-CHI1873-009,canonical_name,Palmer House II,AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-009-A02,CHI-POSTFIRE-CHI1873-009,year_completed,1873,AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-009-A03,CHI-POSTFIRE-CHI1873-009,address_historical,State Street frontage between Monroe and Quincy; extending toward Wabash Avenue,AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-009-A04,CHI-POSTFIRE-CHI1873-009,architect_or_builder,John M. Van Osdel,AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-009-A05,CHI-POSTFIRE-CHI1873-009,structural_system,masonry hotel,AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-009-A06,CHI-POSTFIRE-CHI1873-009,construction_or_event_type,reconstruction,AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-009-A07,CHI-POSTFIRE-CHI1873-009,predecessor_or_rebuild_of,Palmer House I and foundations surviving the 1871 fire,AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-009-A08,CHI-POSTFIRE-CHI1873-009,postfire_code_context,"Andreas treats it as a leading effort to make the new city fire resistant, while explicitly noting that a generally accepted definition of fireproof construction did not yet exist.",AND1886V3,high,false,"Opened in late fall 1873. Andreas reports 76,550 square feet of ground coverage and estimated building cost of about $2 million, plus furnishings; later enlargements must not be attributed to the 1873 phase."
CHI-POSTFIRE-CHI1873-010-A01,CHI-POSTFIRE-CHI1873-010,canonical_name,Clifton House II,AND1886V3,high,false,"Completed in the latter part of 1873 and opened that year; 80 feet on Wabash by about 180 feet deep, 225 rooms, building cost $237,400 and furniture $105,000."
CHI-POSTFIRE-CHI1873-010-A02,CHI-POSTFIRE-CHI1873-010,year_completed,1873,AND1886V3,high,false,"Completed in the latter part of 1873 and opened that year; 80 feet on Wabash by about 180 feet deep, 225 rooms, building cost $237,400 and furniture $105,000."
CHI-POSTFIRE-CHI1873-010-A03,CHI-POSTFIRE-CHI1873-010,address_historical,northwest corner Wabash Avenue and Monroe Street,AND1886V3,high,false,"Completed in the latter part of 1873 and opened that year; 80 feet on Wabash by about 180 feet deep, 225 rooms, building cost $237,400 and furniture $105,000."
CHI-POSTFIRE-CHI1873-010-A04,CHI-POSTFIRE-CHI1873-010,structural_system,fine brick; six stories above basement,AND1886V3,high,false,"Completed in the latter part of 1873 and opened that year; 80 feet on Wabash by about 180 feet deep, 225 rooms, building cost $237,400 and furniture $105,000."
CHI-POSTFIRE-CHI1873-010-A05,CHI-POSTFIRE-CHI1873-010,construction_or_event_type,reconstruction,AND1886V3,high,false,"Completed in the latter part of 1873 and opened that year; 80 feet on Wabash by about 180 feet deep, 225 rooms, building cost $237,400 and furniture $105,000."
CHI-POSTFIRE-CHI1873-010-A06,CHI-POSTFIRE-CHI1873-010,predecessor_or_rebuild_of,pre-fire Clifton House; temporary Clifton at Washington and Halsted,AND1886V3,high,false,"Completed in the latter part of 1873 and opened that year; 80 feet on Wabash by about 180 feet deep, 225 rooms, building cost $237,400 and furniture $105,000."
CHI-POSTFIRE-CHI1873-010-A07,CHI-POSTFIRE-CHI1873-010,postfire_code_context,Brick replacement in the fire district; source gives no ordinance-specific claim.,AND1886V3,high,false,"Completed in the latter part of 1873 and opened that year; 80 feet on Wabash by about 180 feet deep, 225 rooms, building cost $237,400 and furniture $105,000."
CHI-POSTFIRE-CHI1873-011-A01,CHI-POSTFIRE-CHI1873-011,canonical_name,Briggs House II,AND1886V3,medium,true,"Andreas says construction commenced immediately after the fire and the hotel reopened in 1873, but does not explicitly state the completion year; recorded as approximate and reviewable. Dimensions about 80 by 144 feet; reported building cost $190,000."
CHI-POSTFIRE-CHI1873-011-A02,CHI-POSTFIRE-CHI1873-011,year_completed,1873,AND1886V3,medium,true,"Andreas says construction commenced immediately after the fire and the hotel reopened in 1873, but does not explicitly state the completion year; recorded as approximate and reviewable. Dimensions about 80 by 144 feet; reported building cost $190,000."
CHI-POSTFIRE-CHI1873-011-A03,CHI-POSTFIRE-CHI1873-011,address_historical,Randolph Street at Fifth Avenue,AND1886V3,medium,true,"Andreas says construction commenced immediately after the fire and the hotel reopened in 1873, but does not explicitly state the completion year; recorded as approximate and reviewable. Dimensions about 80 by 144 feet; reported building cost $190,000."
CHI-POSTFIRE-CHI1873-011-A04,CHI-POSTFIRE-CHI1873-011,structural_system,red brick with stone; six stories,AND1886V3,medium,true,"Andreas says construction commenced immediately after the fire and the hotel reopened in 1873, but does not explicitly state the completion year; recorded as approximate and reviewable. Dimensions about 80 by 144 feet; reported building cost $190,000."
CHI-POSTFIRE-CHI1873-011-A05,CHI-POSTFIRE-CHI1873-011,construction_or_event_type,reconstruction,AND1886V3,medium,true,"Andreas says construction commenced immediately after the fire and the hotel reopened in 1873, but does not explicitly state the completion year; recorded as approximate and reviewable. Dimensions about 80 by 144 feet; reported building cost $190,000."
CHI-POSTFIRE-CHI1873-011-A06,CHI-POSTFIRE-CHI1873-011,predecessor_or_rebuild_of,pre-fire Briggs House on same site,AND1886V3,medium,true,"Andreas says construction commenced immediately after the fire and the hotel reopened in 1873, but does not explicitly state the completion year; recorded as approximate and reviewable. Dimensions about 80 by 144 feet; reported building cost $190,000."
CHI-POSTFIRE-CHI1873-011-A07,CHI-POSTFIRE-CHI1873-011,postfire_code_context,Masonry replacement begun immediately after the fire; direct code-compliance evidence not located.,AND1886V3,medium,true,"Andreas says construction commenced immediately after the fire and the hotel reopened in 1873, but does not explicitly state the completion year; recorded as approximate and reviewable. Dimensions about 80 by 144 feet; reported building cost $190,000."
CHI-POSTFIRE-CHI1873-012-A01,CHI-POSTFIRE-CHI1873-012,canonical_name,Revere House II,AND1886V3,high,false,"Erected in 1871-72 and explicitly completed and opened in 1873 by E. S. Pinney. Later remodeling and two added stories belong to 1884, not this record."
CHI-POSTFIRE-CHI1873-012-A02,CHI-POSTFIRE-CHI1873-012,year_completed,1873,AND1886V3,high,false,"Erected in 1871-72 and explicitly completed and opened in 1873 by E. S. Pinney. Later remodeling and two added stories belong to 1884, not this record."
CHI-POSTFIRE-CHI1873-012-A03,CHI-POSTFIRE-CHI1873-012,address_historical,"Clark Street near Kinzie Street, north of the former site across an alley",AND1886V3,high,false,"Erected in 1871-72 and explicitly completed and opened in 1873 by E. S. Pinney. Later remodeling and two added stories belong to 1884, not this record."
CHI-POSTFIRE-CHI1873-012-A04,CHI-POSTFIRE-CHI1873-012,construction_or_event_type,reconstruction,AND1886V3,high,false,"Erected in 1871-72 and explicitly completed and opened in 1873 by E. S. Pinney. Later remodeling and two added stories belong to 1884, not this record."
CHI-POSTFIRE-CHI1873-012-A05,CHI-POSTFIRE-CHI1873-012,predecessor_or_rebuild_of,pre-fire Revere House at Clark and Kinzie Streets,AND1886V3,high,false,"Erected in 1871-72 and explicitly completed and opened in 1873 by E. S. Pinney. Later remodeling and two added stories belong to 1884, not this record."
CHI-POSTFIRE-CHI1873-012-A06,CHI-POSTFIRE-CHI1873-012,postfire_code_context,"Permanent post-fire replacement, shifted to adjoining premises; no code-specific claim.",AND1886V3,high,false,"Erected in 1871-72 and explicitly completed and opened in 1873 by E. S. Pinney. Later remodeling and two added stories belong to 1884, not this record."
CHI-POSTFIRE-CHI1873-013-A01,CHI-POSTFIRE-CHI1873-013,canonical_name,Matteson House,AND1886V3,high,true,"Finished late in 1872 and opened February 3, 1873. Included only to prevent the architecture-summary wording from inflating the 1873 completion count."
CHI-POSTFIRE-CHI1873-013-A02,CHI-POSTFIRE-CHI1873-013,year_completed,1872,AND1886V3,high,true,"Finished late in 1872 and opened February 3, 1873. Included only to prevent the architecture-summary wording from inflating the 1873 completion count."
CHI-POSTFIRE-CHI1873-013-A03,CHI-POSTFIRE-CHI1873-013,construction_or_event_type,occupancy_only,AND1886V3,high,true,"Finished late in 1872 and opened February 3, 1873. Included only to prevent the architecture-summary wording from inflating the 1873 completion count."
CHI-POSTFIRE-CHI1873-013-A04,CHI-POSTFIRE-CHI1873-013,predecessor_or_rebuild_of,pre-fire Matteson House,AND1886V3,high,true,"Finished late in 1872 and opened February 3, 1873. Included only to prevent the architecture-summary wording from inflating the 1873 completion count."
CHI-POSTFIRE-CHI1873-013-A05,CHI-POSTFIRE-CHI1873-013,postfire_code_context,"Post-fire hotel, but no 1873 construction event is established.",AND1886V3,high,true,"Finished late in 1872 and opened February 3, 1873. Included only to prevent the architecture-summary wording from inflating the 1873 completion count."
CHI-POSTFIRE-CHI1873-014-A01,CHI-POSTFIRE-CHI1873-014,canonical_name,Brevoort House,AND1886V3,medium,true,Opened by Anderson Brothers in 1873; Andreas says it was built by a prominent banker but gives no construction year. Excluded from completion totals.
CHI-POSTFIRE-CHI1873-014-A02,CHI-POSTFIRE-CHI1873-014,construction_or_event_type,occupancy_only,AND1886V3,medium,true,Opened by Anderson Brothers in 1873; Andreas says it was built by a prominent banker but gives no construction year. Excluded from completion totals.
CHI-POSTFIRE-CHI1873-014-A03,CHI-POSTFIRE-CHI1873-014,postfire_code_context,No 1873 construction inference is made from opening evidence alone.,AND1886V3,medium,true,Opened by Anderson Brothers in 1873; Andreas says it was built by a prominent banker but gives no construction year. Excluded from completion totals.
CHI-POSTFIRE-CHI1873-015-A01,CHI-POSTFIRE-CHI1873-015,canonical_name,Alhambra Hotel,AND1886V3,medium,true,Built in 1873 by John Keller and opened October 1 by William L. Newman; 112 rooms. Address and full canonical spelling need directory confirmation because the scan heading is degraded.
CHI-POSTFIRE-CHI1873-015-A02,CHI-POSTFIRE-CHI1873-015,year_completed,1873,AND1886V3,medium,true,Built in 1873 by John Keller and opened October 1 by William L. Newman; 112 rooms. Address and full canonical spelling need directory confirmation because the scan heading is degraded.
CHI-POSTFIRE-CHI1873-015-A03,CHI-POSTFIRE-CHI1873-015,structural_system,stone front,AND1886V3,medium,true,Built in 1873 by John Keller and opened October 1 by William L. Newman; 112 rooms. Address and full canonical spelling need directory confirmation because the scan heading is degraded.
CHI-POSTFIRE-CHI1873-015-A04,CHI-POSTFIRE-CHI1873-015,construction_or_event_type,new_construction,AND1886V3,medium,true,Built in 1873 by John Keller and opened October 1 by William L. Newman; 112 rooms. Address and full canonical spelling need directory confirmation because the scan heading is degraded.
CHI-POSTFIRE-CHI1873-015-A05,CHI-POSTFIRE-CHI1873-015,postfire_code_context,Masonry hotel construction; direct code-compliance evidence not located.,AND1886V3,medium,true,Built in 1873 by John Keller and opened October 1 by William L. Newman; 112 rooms. Address and full canonical spelling need directory confirmation because the scan heading is degraded.
CHI-POSTFIRE-CHI1873-016-A01,CHI-POSTFIRE-CHI1873-016,canonical_name,United States Post Office and Custom House,AND1886V3,high,true,"Construction commenced in 1873. This is a start-year record only; design, contract, and completion details require federal archival follow-up."
CHI-POSTFIRE-CHI1873-016-A02,CHI-POSTFIRE-CHI1873-016,year_completed,1879,AND1886V3,high,true,"Construction commenced in 1873. This is a start-year record only; design, contract, and completion details require federal archival follow-up."
CHI-POSTFIRE-CHI1873-016-A03,CHI-POSTFIRE-CHI1873-016,address_historical,"block bounded Adams, Clark, Jackson and Dearborn Streets",AND1886V3,high,true,"Construction commenced in 1873. This is a start-year record only; design, contract, and completion details require federal archival follow-up."
CHI-POSTFIRE-CHI1873-016-A04,CHI-POSTFIRE-CHI1873-016,construction_or_event_type,construction_start,AND1886V3,high,true,"Construction commenced in 1873. This is a start-year record only; design, contract, and completion details require federal archival follow-up."
CHI-POSTFIRE-CHI1873-016-A05,CHI-POSTFIRE-CHI1873-016,postfire_code_context,Andreas places the start within the post-fire reconstruction of public buildings; later completion must not be counted in 1873.,AND1886V3,high,true,"Construction commenced in 1873. This is a start-year record only; design, contract, and completion details require federal archival follow-up."
CHI-POSTFIRE-CHI1873-017-A01,CHI-POSTFIRE-CHI1873-017,canonical_name,Cook County Criminal Court House and County Jail,AND1886V3,high,true,Andreas states that the connected courthouse and jail reconstruction commenced in 1873. Completion year and exact parcel geometry remain to be verified from county records.
CHI-POSTFIRE-CHI1873-017-A02,CHI-POSTFIRE-CHI1873-017,address_historical,Michigan Street at Dearborn Street,AND1886V3,high,true,Andreas states that the connected courthouse and jail reconstruction commenced in 1873. Completion year and exact parcel geometry remain to be verified from county records.
CHI-POSTFIRE-CHI1873-017-A03,CHI-POSTFIRE-CHI1873-017,construction_or_event_type,construction_start,AND1886V3,high,true,Andreas states that the connected courthouse and jail reconstruction commenced in 1873. Completion year and exact parcel geometry remain to be verified from county records.
CHI-POSTFIRE-CHI1873-017-A04,CHI-POSTFIRE-CHI1873-017,postfire_code_context,Public masonry reconstruction after the fire; ordinance-specific evidence not located.,AND1886V3,high,true,Andreas states that the connected courthouse and jail reconstruction commenced in 1873. Completion year and exact parcel geometry remain to be verified from county records.
CHI-POSTFIRE-CHI1873-018-A01,CHI-POSTFIRE-CHI1873-018,canonical_name,Clybourn Place Bridge,AND1886V3,high,false,"Built in 1873; length 140 feet and cost $13,700."
CHI-POSTFIRE-CHI1873-018-A02,CHI-POSTFIRE-CHI1873-018,year_completed,1873,AND1886V3,high,false,"Built in 1873; length 140 feet and cost $13,700."
CHI-POSTFIRE-CHI1873-018-A03,CHI-POSTFIRE-CHI1873-018,address_historical,Clybourn Place crossing of the North Branch,AND1886V3,high,false,"Built in 1873; length 140 feet and cost $13,700."
CHI-POSTFIRE-CHI1873-018-A04,CHI-POSTFIRE-CHI1873-018,structural_system,combination Howe truss with iron turntable,AND1886V3,high,false,"Built in 1873; length 140 feet and cost $13,700."
CHI-POSTFIRE-CHI1873-018-A05,CHI-POSTFIRE-CHI1873-018,construction_or_event_type,infrastructure,AND1886V3,high,false,"Built in 1873; length 140 feet and cost $13,700."
CHI-POSTFIRE-CHI1873-018-A06,CHI-POSTFIRE-CHI1873-018,postfire_code_context,A permanent municipal transport improvement; not a building-code case.,AND1886V3,high,false,"Built in 1873; length 140 feet and cost $13,700."
CHI-POSTFIRE-CHI1873-019-A01,CHI-POSTFIRE-CHI1873-019,canonical_name,Inter-State Industrial Exposition Building,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-019-A02,CHI-POSTFIRE-CHI1873-019,year_completed,1873,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-019-A03,CHI-POSTFIRE-CHI1873-019,address_historical,Lake Front at Michigan Avenue and Adams Street,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-019-A04,CHI-POSTFIRE-CHI1873-019,architect_or_builder,W. W. Boyington,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-019-A05,CHI-POSTFIRE-CHI1873-019,structural_system,large iron-and-glass exposition hall,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-019-A06,CHI-POSTFIRE-CHI1873-019,construction_or_event_type,new_construction,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-019-A07,CHI-POSTFIRE-CHI1873-019,postfire_code_context,A showpiece of post-fire recovery; its construction system and temporary-exposition character should not be generalized to ordinary code compliance.,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-019-A08,CHI-POSTFIRE-CHI1873-019,year_demolished,1890,LOC1873EXPO;AICEXPO,high,false,"Opened September 25, 1873. Art Institute archive metadata gives approximately 200 by 800 feet and more than 300 exhibitors; the official catalogue is contemporary evidence."
CHI-POSTFIRE-CHI1873-020-A01,CHI-POSTFIRE-CHI1873-020,canonical_name,Alexian Brothers' Hospital,AND1886V3,high,true,"Completed in 1873 on the old site, with capacity for more than 100 patients."
CHI-POSTFIRE-CHI1873-020-A02,CHI-POSTFIRE-CHI1873-020,year_completed,1873,AND1886V3,high,true,"Completed in 1873 on the old site, with capacity for more than 100 patients."
CHI-POSTFIRE-CHI1873-020-A03,CHI-POSTFIRE-CHI1873-020,address_historical,site of the pre-fire Alexian Hospital,AND1886V3,high,true,"Completed in 1873 on the old site, with capacity for more than 100 patients."
CHI-POSTFIRE-CHI1873-020-A04,CHI-POSTFIRE-CHI1873-020,structural_system,brick; two stories over large cut-stone basement; mansard roof,AND1886V3,high,true,"Completed in 1873 on the old site, with capacity for more than 100 patients."
CHI-POSTFIRE-CHI1873-020-A05,CHI-POSTFIRE-CHI1873-020,construction_or_event_type,reconstruction,AND1886V3,high,true,"Completed in 1873 on the old site, with capacity for more than 100 patients."
CHI-POSTFIRE-CHI1873-020-A06,CHI-POSTFIRE-CHI1873-020,predecessor_or_rebuild_of,Alexian Brothers' Hospital destroyed in 1871 fire,AND1886V3,high,true,"Completed in 1873 on the old site, with capacity for more than 100 patients."
CHI-POSTFIRE-CHI1873-020-A07,CHI-POSTFIRE-CHI1873-020,postfire_code_context,Brick-and-stone institutional replacement in the burned district; no ordinance-specific evidence located.,AND1886V3,high,true,"Completed in 1873 on the old site, with capacity for more than 100 patients."
CHI-POSTFIRE-CHI1873-021-A01,CHI-POSTFIRE-CHI1873-021,canonical_name,Grace Methodist Episcopal Church,AND1886V3,high,false,"Rebuilding began about mid-1872 and dedication occurred May 4, 1873; cost including lot and organ about $100,000; main room seated 1,500."
CHI-POSTFIRE-CHI1873-021-A02,CHI-POSTFIRE-CHI1873-021,year_completed,1873,AND1886V3,high,false,"Rebuilding began about mid-1872 and dedication occurred May 4, 1873; cost including lot and organ about $100,000; main room seated 1,500."
CHI-POSTFIRE-CHI1873-021-A03,CHI-POSTFIRE-CHI1873-021,address_historical,LaSalle Avenue and Locust Street,AND1886V3,high,false,"Rebuilding began about mid-1872 and dedication occurred May 4, 1873; cost including lot and organ about $100,000; main room seated 1,500."
CHI-POSTFIRE-CHI1873-021-A04,CHI-POSTFIRE-CHI1873-021,structural_system,Gothic; masonry edifice,AND1886V3,high,false,"Rebuilding began about mid-1872 and dedication occurred May 4, 1873; cost including lot and organ about $100,000; main room seated 1,500."
CHI-POSTFIRE-CHI1873-021-A05,CHI-POSTFIRE-CHI1873-021,construction_or_event_type,reconstruction,AND1886V3,high,false,"Rebuilding began about mid-1872 and dedication occurred May 4, 1873; cost including lot and organ about $100,000; main room seated 1,500."
CHI-POSTFIRE-CHI1873-021-A06,CHI-POSTFIRE-CHI1873-021,predecessor_or_rebuild_of,Grace Methodist Episcopal Church destroyed in 1871 fire,AND1886V3,high,false,"Rebuilding began about mid-1872 and dedication occurred May 4, 1873; cost including lot and organ about $100,000; main room seated 1,500."
CHI-POSTFIRE-CHI1873-021-A07,CHI-POSTFIRE-CHI1873-021,postfire_code_context,More substantial replacement after a temporary post-fire chapel; source does not establish code details.,AND1886V3,high,false,"Rebuilding began about mid-1872 and dedication occurred May 4, 1873; cost including lot and organ about $100,000; main room seated 1,500."
CHI-POSTFIRE-CHI1873-022-A01,CHI-POSTFIRE-CHI1873-022,canonical_name,Fulton Street Methodist Episcopal Church Chapel,AND1886V3,high,false,"Building began August 9, was completed in October at a cost of $4,000, and was dedicated November 2, 1873."
CHI-POSTFIRE-CHI1873-022-A02,CHI-POSTFIRE-CHI1873-022,year_completed,1873,AND1886V3,high,false,"Building began August 9, was completed in October at a cost of $4,000, and was dedicated November 2, 1873."
CHI-POSTFIRE-CHI1873-022-A03,CHI-POSTFIRE-CHI1873-022,address_historical,corner Fulton Street and Artesian Avenue,AND1886V3,high,false,"Building began August 9, was completed in October at a cost of $4,000, and was dedicated November 2, 1873."
CHI-POSTFIRE-CHI1873-022-A04,CHI-POSTFIRE-CHI1873-022,construction_or_event_type,new_construction,AND1886V3,high,false,"Building began August 9, was completed in October at a cost of $4,000, and was dedicated November 2, 1873."
CHI-POSTFIRE-CHI1873-022-A05,CHI-POSTFIRE-CHI1873-022,postfire_code_context,Outside the principal burned core; no fire-code inference.,AND1886V3,high,false,"Building began August 9, was completed in October at a cost of $4,000, and was dedicated November 2, 1873."
CHI-POSTFIRE-CHI1873-023-A01,CHI-POSTFIRE-CHI1873-023,canonical_name,Grace Presbyterian Church,AND1886V3,high,true,"A lot was purchased and a building erected and dedicated July 27, 1873; the congregation later united into Sixth Presbyterian Church."
CHI-POSTFIRE-CHI1873-023-A02,CHI-POSTFIRE-CHI1873-023,year_completed,1873,AND1886V3,high,true,"A lot was purchased and a building erected and dedicated July 27, 1873; the congregation later united into Sixth Presbyterian Church."
CHI-POSTFIRE-CHI1873-023-A03,CHI-POSTFIRE-CHI1873-023,address_historical,Vincennes Avenue,AND1886V3,high,true,"A lot was purchased and a building erected and dedicated July 27, 1873; the congregation later united into Sixth Presbyterian Church."
CHI-POSTFIRE-CHI1873-023-A04,CHI-POSTFIRE-CHI1873-023,construction_or_event_type,new_construction,AND1886V3,high,true,"A lot was purchased and a building erected and dedicated July 27, 1873; the congregation later united into Sixth Presbyterian Church."
CHI-POSTFIRE-CHI1873-023-A05,CHI-POSTFIRE-CHI1873-023,postfire_code_context,No post-fire code claim; this was new south-side congregational construction.,AND1886V3,high,true,"A lot was purchased and a building erected and dedicated July 27, 1873; the congregation later united into Sixth Presbyterian Church."
CHI-POSTFIRE-CHI1873-024-A01,CHI-POSTFIRE-CHI1873-024,canonical_name,Trinity Episcopal Church,AND1886V3,high,false,"Cornerstone laid July 1873; opened November 22, 1874; seating capacity 1,000 and reported cost $100,000. Counted as a 1873 phase, not a completion."
CHI-POSTFIRE-CHI1873-024-A02,CHI-POSTFIRE-CHI1873-024,year_completed,1874,AND1886V3,high,false,"Cornerstone laid July 1873; opened November 22, 1874; seating capacity 1,000 and reported cost $100,000. Counted as a 1873 phase, not a completion."
